Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ27,OUT035,1688.4247
FDC26,OUT017,1738.3022
NCF43,OUT027,3293.7305
NCR50,OUT035,2474.9854
FDE39,OUT018,1726.4956
FDN49,OUT027,1043.2682
DRG11,OUT035,1652.8163
NCA18,OUT049,1877.2222
FDM36,OUT018,2597.318
FDW32,OUT017,1365.6886
NCQ18,OUT010,241.3114
FDX14,OUT027,2066.4993
FDD46,OUT017,2282.086
FDI34,OUT019,517.7993
NCJ17,OUT035,1361.2883
FDB52,OUT035,3867.3826
FDV55,OUT018,2193.7263
FDC57,OUT046,2915.7812
FDB29,OUT046,1875.4006
NCO43,OUT035,1647.2072
FDG44,OUT045,857.8993
FDJ34,OUT045,1998.9277
FDH40,OUT049,1331.5704
NCD07,OUT027,2951.4426
FDB41,OUT017,785.8034
FDH47,OUT018,1306.5476
DRK37,OUT035,2978.7756
FDM25,OUT019,458.82523
NCX06,OUT045,3201.8015
NCS05,OUT017,2124.916
FDS39,OUT045,2123.228
FDC47,OUT027,5465.45
FDG20,OUT013,2841.3027
DRL23,OUT017,1682.304
FDY33,OUT013,2538.9197
NCH18,OUT045,3702.3855
FDX47,OUT035,2349.0134
NCB06,OUT045,2526.4788
FDP36,OUT049,793.38367
FDW44,OUT018,2628.8435
NCU41,OUT018,2763.8223
NCS17,OUT046,1479.71
FDD46,OUT035,2312.7026
FDE45,OUT017,2795.1274
FDI09,OUT017,3664.0728
NCJ54,OUT010,526.546
NCA29,OUT018,2604.551
NCN41,OUT027,3174.6147
FDY34,OUT035,2751.5808
NCG55,OUT035,1898.9906
DRM49,OUT046,709.4549
NCB42,OUT049,1920.5431
FDE58,OUT045,1841.8615
DRJ25,OUT013,748.6947
FDS47,OUT010,193.57297
FDY21,OUT049,3001.809
NCI54,OUT013,1776.0192
FDO24,OUT017,2508.2234
FDY43,OUT035,2685.4497
FDF35,OUT018,1398.9838
NCP29,OUT019,205.5964
FDN28,OUT027,2435.3547
FDJ50,OUT018,682.54034
FDQ14,OUT027,3606.5269
FDC37,OUT035,1641.3846
FDN08,OUT046,1844.569
FDD04,OUT035,2148.5461
FDW34,OUT018,3352.1611
FDP04,OUT017,1079.8529
NCG07,OUT017,3025.5774
NCN14,OUT018,2809.3052
FDJ16,OUT045,894.4012
NCM42,OUT045,1634.5831
NCF19,OUT046,736.8263
FDY21,OUT018,2854.355
FDY19,OUT035,1861.1051
FDV09,OUT045,2373.3958
FDA28,OUT013,2125.7935
FDC38,OUT018,1834.2714
FDL28,OUT045,3613.888
NCH43,OUT049,3301.799
NCN53,OUT045,700.10297
NCW05,OUT017,1612.2408
NCO30,OUT018,2788.5544
FDT04,OUT019,81.69691
FDB27,OUT018,2844.8994
NCK07,OUT013,2737.0742
NCA53,OUT013,769.9229
FDB33,OUT018,2382.2131
FDU37,OUT017,1285.9253
FDR13,OUT035,1910.8217
FDE45,OUT049,2879.7534
FDV37,OUT017,3060.3203
FDX44,OUT019,249.53584
NCL06,OUT017,4011.264
FDJ28,OUT045,3066.5493
FDX55,OUT049,3301.799
NCK17,OUT018,555.22064
FDH52,OUT035,933.19904
FDN13,OUT027,2660.4714
FDK44,OUT018,2658.8474
FDU16,OUT046,1290.2189
FDZ07,OUT017,926.96533
NCN06,OUT027,3974.4985
FDH02,OUT010,207.38962
NCW18,OUT045,3722.2336
FDH57,OUT013,2067.9739
FDV35,OUT045,2307.8955
NCU29,OUT013,2394.4668
NCP02,OUT046,888.1983
FDN44,OUT013,2609.8647
FDX03,OUT018,565.10803
FDR11,OUT010,364.8545
FDA36,OUT046,3027.383
FDP58,OUT027,5160.739
FDH31,OUT045,1491.0525
FDH34,OUT035,3061.384
FDS13,OUT035,3659.6409
FDT01,OUT018,3026.4688
FDY09,OUT049,2879.7534
FDV33,OUT027,6088.5483
NCW29,OUT010,307.5571
NCN17,OUT045,1604.3398
FDX01,OUT046,1868.7928
FDL03,OUT049,3068.2695
DRL59,OUT049,905.3741
DRM11,OUT027,5875.165
FDA43,OUT049,3078.386
FDZ56,OUT010,423.60147
FDI44,OUT018,1178.0681
FDB50,OUT013,1234.1412
FDU15,OUT019,64.54603
NCJ19,OUT019,203.97914
FDD48,OUT013,1892.2548
NCW42,OUT035,3495.6414
FDL24,OUT017,2849.3735
NCB30,OUT013,2974.4927
FDK25,OUT013,2740.4707
FDW28,OUT049,3054.7102
FDD47,OUT017,2778.4355
FDK16,OUT019,236.68587
FDW37,OUT046,1416.5215
FDA48,OUT035,3473.1162
FDA14,OUT017,2397.3042
FDV15,OUT013,1621.42
FDN22,OUT049,3957.5366
NCD55,OUT045,679.02856
FDY43,OUT013,2737.0742
NCU05,OUT017,1262.7039
FDF10,OUT035,2400.7007
FDR39,OUT018,2694.368
FDG40,OUT013,619.2184
FDZ28,OUT019,280.98514
FDE02,OUT045,1466.5017
FDU60,OUT049,2670.4944
FDM21,OUT013,3993.7478
FDV52,OUT019,260.5803
NCW06,OUT013,3039.9348
FDX36,OUT035,3624.7637
FDT35,OUT027,4022.9805
NCL19,OUT010,352.06494
NCD31,OUT046,2603.5295
FDE53,OUT019,297.4746
FDW58,OUT019,247.02534
DRF48,OUT046,3066.4358
FDW57,OUT035,2778.4355
DRH13,OUT017,1630.5249
FDT33,OUT013,2806.9675
DRK47,OUT027,5439.502
FDY22,OUT010,343.67255
FDC35,OUT019,482.78024
FDO03,OUT013,3805.7158
FDF24,OUT045,1238.3987
FDF56,OUT018,2646.8914
FDD28,OUT013,853.4316
FDG53,OUT027,3306.6824
FDO27,OUT019,365.48965
NCF54,OUT018,2609.5684
FDC20,OUT027,1786.855
FDU10,OUT046,684.79987
DRA24,OUT018,2347.1196
FDA02,OUT010,356.3898
FDG10,OUT017,920.68036
FDW39,OUT010,519.1514
FDP04,OUT019,219.0513
NCM55,OUT013,3039.9348
FDG47,OUT045,3973.2395
NCU41,OUT017,3096.6733
NCK31,OUT017,782.55414
FDZ46,OUT045,1584.7494
FDU13,OUT027,3468.867
NCF19,OUT045,736.8263
NCJ43,OUT013,2792.075
NCJ05,OUT045,2323.8105
FDS04,OUT027,3292.2146
FDX28,OUT010,307.9459
FDB41,OUT027,1097.3085
FDG53,OUT046,2047.2704
FDL15,OUT010,375.68857
FDQ08,OUT049,903.4716
DRN36,OUT013,1538.3411
FDI46,OUT013,4082.4138
FDG16,OUT027,5232.845
FDV32,OUT013,882.17163
FDF44,OUT010,278.01617
FDK04,OUT018,782.6652
NCA41,OUT013,3039.9348
FDD51,OUT017,673.5524
NCZ53,OUT045,3015.064
FDP01,OUT027,3481.7031
FDY25,OUT049,3039.6704
FDB17,OUT018,2603.4404
NCV54,OUT018,1717.8972
FDJ32,OUT017,1016.56036
FDA37,OUT049,2049.1274
FDG35,OUT035,2825.43
NCM05,OUT018,3350.7104
FDG45,OUT046,3398.1792
FDH28,OUT013,678.4582
NCE18,OUT049,4138.6714
FDH38,OUT045,1850.6398
FDR56,OUT013,2974.4927
FDH17,OUT027,2524.5723
FDD39,OUT049,3301.799
FDB41,OUT049,753.92096
NCR53,OUT046,3508.9377
FDX46,OUT017,911.788
FDV28,OUT049,666.2853
FDA08,OUT018,2373.2046
FDH45,OUT017,668.5369
NCS38,OUT010,279.44412
FDD40,OUT010,583.2533
DRM59,OUT035,2432.8547
NCJ43,OUT018,2765.1858
NCN29,OUT013,768.7755
NCC19,OUT045,2875.0476
FDR56,OUT035,3097.655
FDZ43,OUT049,3991.7966
FDJ32,OUT010,223.65805
DRH03,OUT017,1480.824
NCZ54,OUT035,2547.253
FDE26,OUT017,2388.846
FDS03,OUT045,1021.177
DRZ24,OUT019,297.76163
FDO48,OUT027,5351.3525
FDW39,OUT049,2768.0742
NCK05,OUT049,885.0164
NCK30,OUT017,3919.212
FDT27,OUT018,3222.2378
FDS08,OUT019,443.47974
NCJ19,OUT049,886.48315
FDC58,OUT045,711.09863
DRE37,OUT013,3039.9348
FDW02,OUT035,2041.9285
FDJ02,OUT010,378.61282
FDX09,OUT045,2729.1797
FDT31,OUT010,519.4792
FDI24,OUT049,2879.7534
FDY09,OUT045,2909.0981
FDV28,OUT045,604.9008
DRM47,OUT049,3078.386
FDT52,OUT019,504.1812
FDI48,OUT018,731.8571
FDY55,OUT017,3792.0305
FDU48,OUT013,2026.5282
FDN25,OUT045,888.1983
FDP20,OUT049,2004.9941
FDJ15,OUT013,3126.853
FDD04,OUT018,1876.9938
FDY58,OUT045,3613.888
FDR37,OUT018,2839.7227
FDF44,OUT013,2060.6328
FDD32,OUT045,1317.7026
FDR57,OUT017,2431.9263
DRG39,OUT027,1719.1316
FDX15,OUT017,2501.9204
DRN37,OUT045,2532.5435
FDW40,OUT027,3313.4587
FDB32,OUT049,1519.8143
FDM40,OUT018,1816.1036
FDE39,OUT027,3000.1536
DRH49,OUT017,1325.2979
FDT46,OUT049,753.6684
NCF06,OUT035,3794.7598
FDP07,OUT017,3097.655
FDC04,OUT013,4048.7026
FDZ32,OUT017,1608.3392
FDD50,OUT045,2596.4407
FDU56,OUT017,3025.5774
FDV34,OUT017,1088.4214
NCY41,OUT013,639.133
NCK18,OUT046,2756.8403
DRH25,OUT049,812.3473
FDT57,OUT046,3705.0854
FDV56,OUT018,1344.5682
FDV12,OUT045,1491.2787
FDN52,OUT017,1382.9185
FDX38,OUT035,777.7157
FDE47,OUT018,1796.4797
NCO07,OUT013,3470.0447
FDV09,OUT027,3698.451
FDZ23,OUT019,550.8322
DRH51,OUT018,1290.3352
NCY54,OUT045,2636.8833
DRG49,OUT013,4088.4448
NCC19,OUT049,2931.7095
NCV53,OUT045,3782.5813
FDZ47,OUT019,272.7386
NCO26,OUT018,1566.5083
NCP02,OUT045,909.6093
NCW30,OUT018,3363.8643
NCN55,OUT046,3680.973
FDB20,OUT010,236.78732
DRL11,OUT013,2530.4614
DRD60,OUT045,3141.8823
FDW14,OUT010,195.58772
FDL27,OUT010,246.75337
FDU09,OUT018,782.6652
DRH36,OUT027,2069.8958
FDP34,OUT027,3665.846
FDE04,OUT017,2884.5981
FDZ57,OUT027,3292.0972
FDF02,OUT010,266.4719
FDG28,OUT045,3702.3855
NCI31,OUT046,586.2406
FDT43,OUT013,766.6508
FDU20,OUT046,2099.4521
FDD53,OUT013,719.1381
FDW15,OUT045,2373.7146
NCT53,OUT045,2617.9707
NCG55,OUT027,2969.2227
FDD48,OUT035,1903.7611
FDG47,OUT049,4066.407
FDI21,OUT017,1017.6079
FDT27,OUT017,3758.206
DRO35,OUT013,1922.463
FDD33,OUT017,3810.0012
FDC04,OUT035,3794.8743
FDY34,OUT013,2670.8794
DRJ49,OUT049,2034.6274
FDE05,OUT049,2369.995
FDU31,OUT017,3354.89
NCN19,OUT027,4899.1333
FDK56,OUT027,4972.359
FDK58,OUT017,1619.6976
NCJ42,OUT035,1682.304
FDZ34,OUT027,5134.5615
FDA52,OUT018,2742.049
NCR29,OUT013,853.4316
FDT48,OUT035,3206.5955
DRJ51,OUT019,533.99176
NCS54,OUT046,2909.0981
FDV01,OUT035,2343.054
DRG51,OUT027,3988.5647
NCG42,OUT013,2010.6132
FDA51,OUT049,1869.8813
FDV19,OUT010,381.02902
NCT18,OUT045,3141.8823
NCS41,OUT045,2959.6296
FDO03,OUT046,3592.4753
FDL12,OUT010,184.65247
FDY37,OUT010,371.0187
FDI58,OUT049,1441.3203
FDT28,OUT018,2181.476
NCC42,OUT010,340.0141
FDO01,OUT017,2055.1924
FDJ02,OUT013,2382.1074
FDQ04,OUT018,534.36786
DRL47,OUT013,2037.2222
FDZ32,OUT035,1608.3392
FDC35,OUT035,3408.0327
FDX14,OUT045,1048.758
FDZ35,OUT013,1679.229
FDL14,OUT013,2365.908
FDO04,OUT049,885.0832
DRK11,OUT017,2391.052
FDB44,OUT018,3053.5752
FDZ50,OUT049,3078.386
FDI12,OUT027,2466.4077
FDU43,OUT017,3741.0994
FDD58,OUT010,193.39255
FDB27,OUT017,3152.78
FDB04,OUT018,1230.8965
NCO17,OUT013,1905.5105
FDL12,OUT017,912.9754
DRJ13,OUT049,2577.3704
FDD57,OUT045,1534.9423
FDW19,OUT035,1752.5466
DRD27,OUT018,1336.4897
FDH27,OUT027,3677.9934
NCW30,OUT027,5747.689
FDR40,OUT018,1149.023
FDG05,OUT013,2530.4614
NCY41,OUT019,66.44165
FDI38,OUT018,3045.1145
FDR20,OUT046,656.6962
FDE09,OUT017,1709.4873
FDN50,OUT019,243.94179
DRF27,OUT045,2368.9104
DRF51,OUT013,639.133
NCO02,OUT019,225.5429
FDB51,OUT027,1767.6147
FDJ50,OUT013,911.00073
FDN52,OUT013,1359.2521
FDX14,OUT013,1275.0475
FDT27,OUT019,519.75793
FDV10,OUT013,707.00934
FDU33,OUT046,704.4886
FDU58,OUT046,3010.427
NCP42,OUT027,5251.387
FDL51,OUT027,4917.78
DRH15,OUT027,1131.7395
FDU16,OUT017,1343.5707
FDW15,OUT017,2397.3042
FDQ44,OUT045,1963.0481
NCI06,OUT027,4734.0703
DRK23,OUT019,493.6439
FDC28,OUT035,1608.3392
NCY17,OUT019,111.658485
NCV05,OUT018,2172.4028
FDM34,OUT019,346.69717
DRD60,OUT027,5126.883
FDT38,OUT046,1337.232
FDQ57,OUT018,2196.8745
FDE59,OUT027,1000.1983
NCM43,OUT046,2611.9878
DRI51,OUT049,2879.7534
NCG30,OUT017,2025.3184
NCK54,OUT035,1915.8735
FDQ16,OUT019,304.53775
FDI36,OUT013,3005.092
FDX16,OUT027,3582.921
FDA34,OUT046,2833.283
FDJ48,OUT018,3321.8325
FDU47,OUT035,2079.3186
FDS39,OUT046,2123.228
FDD11,OUT046,3829.099
FDM16,OUT027,1931.5764
FDU56,OUT018,2992.7676
FDQ32,OUT017,2041.4242
DRK35,OUT013,705.5708
FDA58,OUT049,3601.3499
DRG48,OUT019,444.51413
FDT59,OUT010,628.8223
FDQ31,OUT019,334.30423
FDS51,OUT018,846.2558
FDW32,OUT027,2369.832
FDI15,OUT027,6029.2324
NCV30,OUT017,903.72455
DRG25,OUT049,3118.3037
FDT02,OUT013,619.2184
FDO33,OUT027,2947.694
FDP38,OUT035,777.7157
FDZ45,OUT035,3099.425
NCA54,OUT027,4832.929
FDU33,OUT017,791.3089
FDN58,OUT017,3706.3767
FDI05,OUT045,1203.3049
FDM57,OUT019,249.06529
NCS42,OUT027,2444.7776
FDB57,OUT045,3415.6963
FDC03,OUT045,3020.549
FDZ58,OUT013,2053.328
NCK29,OUT045,2035.2075
NCR53,OUT045,3574.4817
FDE26,OUT027,3606.5269
FDU52,OUT049,2335.2913
FDE41,OUT027,2300.478
FDU38,OUT018,2699.679
FDA52,OUT017,2745.877
FDW46,OUT046,1014.43036
DRI59,OUT035,3781.0837
FDT38,OUT035,1372.3905
FDL33,OUT018,2905.0732
FDQ01,OUT027,5798.367
FDJ08,OUT046,2949.119
FDQ47,OUT049,668.9883
NCZ18,OUT013,4012.5579
FDE29,OUT017,944.1952
FDF10,OUT027,3659.7637
FDC48,OUT049,1342.3793
FDY58,OUT013,3768.1704
NCX30,OUT010,615.1189
FDV11,OUT013,2841.3027
FDT46,OUT046,736.8263
DRD01,OUT019,217.18776
FDQ11,OUT013,3990.5557
NCM41,OUT017,1480.824
NCC55,OUT013,657.0578
FDG45,OUT027,5200.481
NCQ54,OUT049,2935.442
FDM34,OUT045,2005.825
FDD17,OUT019,591.976
FDN38,OUT027,5852.146
FDB53,OUT018,2153.6763
NCL06,OUT035,4011.264
NCV18,OUT019,277.8123
FDX25,OUT013,3303.5593
FDB39,OUT046,888.1983
FDC33,OUT049,3012.9438
NCO14,OUT018,550.2125
FDA58,OUT027,5949.9727
NCQ02,OUT017,3170.4934
NCR53,OUT017,3623.8823
FDN52,OUT046,1359.3287
FDG26,OUT046,3741.9124
FDE23,OUT027,1299.3096
DRI37,OUT013,852.7165
DRH37,OUT018,2535.6685
FDO01,OUT035,2070.455
FDK45,OUT049,1892.2548
FDP23,OUT049,3255.778
FDM33,OUT035,3350.6292
FDD36,OUT017,2103.8076
FDL56,OUT017,1395.1438
FDT27,OUT010,565.26355
FDG52,OUT017,663.0628
NCL42,OUT035,3794.8743
DRJ24,OUT046,2949.119
FDV38,OUT046,778.5344
FDT35,OUT045,2580.5256
FDY51,OUT045,3233.4514
FDC37,OUT017,1641.3846
NCP43,OUT013,2744.3455
FDO33,OUT045,1738.2034
FDW04,OUT018,1846.7299
NCC31,OUT046,2335.0378
FDK22,OUT049,3301.799
FDJ50,OUT017,1009.18945
FDV13,OUT017,1456.7258
DRL60,OUT017,2372.581
FDW03,OUT017,1665.1735
FDY27,OUT035,2741.182
FDB39,OUT027,1745.884
FDU59,OUT045,2496.7869
FDZ57,OUT049,2078.4272
FDO21,OUT049,3674.1067
FDS43,OUT018,2855.96
FDU28,OUT010,501.84915
FDC51,OUT010,274.49017
FDW16,OUT010,219.92052
FDP32,OUT010,298.86115
FDB60,OUT019,450.00006
NCQ30,OUT046,1948.3306
FDD26,OUT049,3078.386
FDI44,OUT045,1270.9926
DRH23,OUT046,877.1604
FDO44,OUT046,1728.9569
FDG04,OUT046,3058.6301
FDM32,OUT027,2468.335
FDM09,OUT013,2737.0742
FDZ47,OUT013,1576.4081
FDM40,OUT027,3227.9429
FDY48,OUT017,1650.3416
NCM30,OUT045,653.5668
FDX36,OUT010,535.5339
DRF03,OUT017,639.0229
FDN51,OUT049,4073.7463
FDM57,OUT049,1331.5704
FDB35,OUT049,1484.7004
FDY13,OUT027,2159.992
FDA37,OUT017,2047.4048
NCX53,OUT017,2139.2651
FDD59,OUT018,1106.9824
FDX10,OUT019,89.25593
FDC03,OUT018,2769.1333
FDW43,OUT035,3830.457
FDW10,OUT046,2472.1018
FDY14,OUT027,5963.5425
FDV43,OUT045,741.4704
FDO40,OUT013,2378.4534
FDP46,OUT027,2488.1577
NCE43,OUT019,408.81253
FDD05,OUT035,2081.6257
FDJ60,OUT010,432.12723
DRE27,OUT018,1311.59
FDO11,OUT035,4012.8938
DRG11,OUT027,2494.5793
FDK33,OUT010,616.302
DRM23,OUT045,2624.374
FDJ02,OUT027,3706.918
NCZ05,OUT045,1584.7494
NCL30,OUT013,2075.1077
FDZ19,OUT018,2608.8188
FDM45,OUT049,2019.6559
FDO36,OUT046,2881.1648
NCK31,OUT045,743.0021
DRJ37,OUT045,2365.2563
FDP24,OUT018,1635.9146
FDF46,OUT013,1869.8813
FDX46,OUT019,196.79024
NCL18,OUT045,2919.4253
FDJ26,OUT013,3334.256
FDJ07,OUT045,1862.2832
FDY15,OUT013,2318.736
DRG01,OUT045,1190.8234
FDF58,OUT045,1018.9157
FDZ14,OUT019,273.34958
FDP31,OUT049,920.32904
FDH45,OUT013,692.8545
FDA09,OUT010,466.77118
FDW31,OUT035,3047.5957
FDA57,OUT046,685.98303
NCE55,OUT035,2708.5422
FDC17,OUT019,591.19556
FDC59,OUT013,964.23944
FDA22,OUT013,2691.0532
FDK52,OUT035,3642.4167
NCM26,OUT046,2407.178
NCT53,OUT035,2708.4072
FDW45,OUT018,2193.7263
NCI18,OUT035,3735.614
FDE38,OUT018,2402.078
FDF08,OUT019,264.1173
FDY58,OUT010,579.9769
FDF58,OUT019,219.89021
FDX39,OUT017,3509.618
FDB44,OUT049,3348.5806
FDF28,OUT013,2086.6765
FDE39,OUT013,1869.8813
FDT37,OUT018,3363.4155
FDZ45,OUT017,3099.425
FDO40,OUT035,2397.3042
FDM57,OUT027,2346.8835
DRG36,OUT017,2745.877
FDY36,OUT010,213.57852
DRL60,OUT027,3608.645
FDS25,OUT019,288.6642
DRF49,OUT027,2976.3472
FDP16,OUT045,3690.8167
FDS60,OUT049,2508.1116
FDU15,OUT027,1028.338
FDK43,OUT046,2015.8107
FDN25,OUT046,888.1983
FDE53,OUT049,1621.42
FDB22,OUT013,2365.908
FDE39,OUT017,1971.9204
FDX35,OUT035,3573.4983
NCG54,OUT049,2775.525
FDH27,OUT035,2413.3176
NCK42,OUT013,3275.5386
FDS25,OUT049,1664.2533
FDI10,OUT018,2529.0605
FDU35,OUT035,1652.8163
FDI04,OUT017,3099.425
DRK23,OUT035,3994.83
FDB53,OUT019,393.04285
FDY02,OUT049,4006.4377
FDM60,OUT035,708.7941
NCJ31,OUT010,548.3889
DRP35,OUT017,2009.0054
NCQ30,OUT018,1765.0331
DRL11,OUT010,381.05035
FDU01,OUT013,2942.895
FDR39,OUT035,2670.8303
FDO08,OUT046,2559.583
FDC02,OUT045,3945.7556
NCZ29,OUT035,2030.9758
FDF29,OUT010,348.08264
FDZ23,OUT017,3077.4067
NCU53,OUT018,2387.5894
NCW30,OUT013,3969.3557
NCM26,OUT027,3733.5474
FDV50,OUT027,3158.5696
FDW15,OUT049,2378.4534
FDI35,OUT027,5100.13
FDO11,OUT017,4012.8938
FDN48,OUT046,1444.0054
NCA17,OUT049,2188.4993
NCN54,OUT013,1201.5913
FDP22,OUT013,748.6947
NCB54,OUT035,2054.7456
FDD08,OUT045,645.4747
DRM48,OUT010,73.856384
FDG41,OUT027,2877.4707
FDE44,OUT027,1283.2883
FDE26,OUT035,2388.846
NCS38,OUT013,1894.5155
NCJ54,OUT018,3213.7969
FDI40,OUT019,261.52792
FDN45,OUT018,3158.3782
FDU43,OUT046,3653.489
FDI04,OUT010,528.0624
NCC07,OUT018,1336.4897
NCC07,OUT019,274.95807
NCD18,OUT045,3613.888
FDU55,OUT035,4019.234
FDX59,OUT035,639.6819
FDR52,OUT049,3078.386
NCP17,OUT013,925.8575
FDQ32,OUT045,2006.2656
NCT17,OUT049,3078.386
FDO10,OUT049,900.7579
FDE32,OUT049,601.79565
FDN44,OUT045,2617.4258
FDH02,OUT035,1457.5758
FDK60,OUT013,1651.6283
FDS24,OUT019,237.46295
FDL03,OUT010,585.2951
FDB46,OUT027,5231.6475
FDO48,OUT049,3682.031
FDZ39,OUT049,1650.8684
FDT02,OUT027,988.95776
FDC50,OUT013,1518.5552
FDP39,OUT035,760.416
DRG15,OUT018,776.0728
FDP10,OUT018,1411.2341
FDF53,OUT027,4824.2095
FDN34,OUT045,2668.7524
FDK02,OUT045,2017.8344
FDC23,OUT045,2777.5305
FDJ10,OUT019,324.7253
FDE53,OUT035,1651.3654
FDR25,OUT035,3863.1218
FDW50,OUT046,2568.0413
FDS09,OUT049,770.9681
FDW49,OUT010,446.81454
FDU51,OUT046,2640.953
FDF28,OUT018,1818.2594
NCY30,OUT018,2577.9802
FDD44,OUT045,3916.2107
FDX09,OUT017,2846.9568
NCF30,OUT013,2086.6765
FDZ50,OUT019,517.26306
FDW37,OUT013,1430.772
FDD11,OUT049,4025.508
DRH39,OUT018,1123.628
FDA36,OUT049,2991.0813
NCG43,OUT049,1457.2166
FDF02,OUT035,1628.1559
FDP57,OUT027,2586.097
NCE42,OUT017,3694.8047
NCR38,OUT027,5809.8936
FDP03,OUT019,342.57986
FDO51,OUT035,728.07837
NCQ42,OUT046,1939.371
NCM41,OUT046,1414.6968
FDH48,OUT027,2346.8835
DRF60,OUT046,3643.113
FDJ27,OUT035,1628.1559
FDQ14,OUT013,2369.995
FDN27,OUT017,2005.5388
NCQ02,OUT046,3058.6301
FDJ33,OUT049,2056.4683
FDP07,OUT027,5013.4165
DRE01,OUT049,3912.3909
FDU36,OUT045,1635.7979
FDL28,OUT017,3758.206
NCX53,OUT046,2058.1907
FDZ39,OUT013,1650.8684
NCP42,OUT013,3079.853
FDJ14,OUT035,1280.0391
FDK04,OUT049,886.2306
NCC19,OUT017,2935.5708
FDS09,OUT018,616.59235
FDZ02,OUT046,1584.7494
FDD35,OUT018,1737.6321
NCY42,OUT017,2427.9736
FDB05,OUT045,3640.5916
FDF20,OUT035,3113.0378
NCO41,OUT018,1281.385
FDC40,OUT027,2165.41
FDV58,OUT045,2756.5059
FDZ57,OUT045,2047.2704
DRM35,OUT046,2729.1797
DRN36,OUT018,1303.7871
FDQ13,OUT046,1312.2378
DRO35,OUT010,285.8756
NCD43,OUT035,1662.4873
FDA51,OUT018,1638.7231
NCX17,OUT027,5837.135
NCZ17,OUT049,695.8112
FDR11,OUT027,3846.278
FDW34,OUT049,3991.7966
FDN50,OUT017,1499.2632
FDS09,OUT046,754.126
FDS48,OUT018,2122.6284
FDL44,OUT049,2759.7012
DRF48,OUT018,2743.943
FDA14,OUT018,2129.4656
NCD30,OUT049,1510.8572
FDI16,OUT017,780.8076
NCG06,OUT035,4055.2024
DRZ24,OUT035,1994.4856
NCS17,OUT045,1466.2914
FDB37,OUT045,3797.898
FDE10,OUT035,2027.7739
FDC57,OUT045,2915.7812
FDM12,OUT018,2780.1868
FDE24,OUT049,2076.4321
FDW22,OUT045,3273.5232
DRD01,OUT027,1457.8313
NCZ18,OUT027,5989.715
FDN49,OUT045,674.01306
FDR22,OUT035,1991.0928
FDV08,OUT019,108.42994
FDY39,OUT046,3046.6348
FDV36,OUT049,2103.58
FDO60,OUT045,725.76855
FDU04,OUT027,3159.2122
FDR20,OUT027,1240.8998
FDW19,OUT019,302.15182
FDU40,OUT049,2783.5735
FDK15,OUT045,1482.8204
DRF15,OUT035,2358.969
FDQ25,OUT017,2849.3735
FDI48,OUT019,133.59767
FDS49,OUT046,1320.2603
FDV22,OUT046,2719.0876
NCV42,OUT046,1631.455
FDX26,OUT046,2915.2512
FDI33,OUT018,1198.0853
FDZ14,OUT049,2012.3151
FDG10,OUT013,851.97205
FDM38,OUT018,771.09235
FDG26,OUT027,5822.421
FDH46,OUT035,1608.3392
FDN13,OUT018,1411.2341
FDU57,OUT035,2354.142
NCI06,OUT046,2729.1797
FDM38,OUT045,844.1979
NCG42,OUT010,276.63245
FDL39,OUT045,2704.9734
FDT31,OUT019,524.7465
FDV59,OUT013,3263.348
FDB49,OUT035,1621.568
FDD58,OUT049,1610.0616
DRN59,OUT046,741.4704
FDX48,OUT049,2366.8845
FDQ11,OUT049,3916.1846
FDY12,OUT049,827.43866
FDQ11,OUT045,3777.2285
DRI11,OUT017,1881.3877
FDY32,OUT027,3991.7695
FDS51,OUT045,909.6093
FDR19,OUT010,386.66138
DRB13,OUT018,2846.499
FDS21,OUT035,973.909
FDQ40,OUT045,2764.9868
NCE55,OUT013,2841.3027
FDX43,OUT027,3747.1763
FDS12,OUT049,2056.4683
DRK01,OUT027,2526.9802
FDN25,OUT017,911.788
FDB60,OUT046,3020.549
FDQ13,OUT017,1381.7437
DRK13,OUT045,3010.0383
DRF25,OUT018,483.36566
NCD42,OUT019,80.66901
FDW25,OUT045,1452.3307
NCV29,OUT027,4838.89
NCK42,OUT035,3378.752
DRJ13,OUT027,3868.4973
DRD15,OUT017,3706.3767
FDM27,OUT045,2407.7273
FDZ50,OUT018,2698.4822
FDC04,OUT046,3680.973
FDF50,OUT049,3069.029
FDP15,OUT045,3704.4138
FDK46,OUT035,4019.234
FDZ56,OUT018,2477.8655
FDY60,OUT049,2153.636
FDB10,OUT035,3808.8438
FDR57,OUT045,2421.232
FDU58,OUT049,2958.3196
FDH02,OUT046,1388.07
FDP48,OUT013,3292.0808
FDI46,OUT035,3994.83
FDW56,OUT013,3079.677
NCM19,OUT010,341.9708
FDS50,OUT027,5176.2866
FDK24,OUT013,715.1697
FDO36,OUT017,2733.7695
FDK45,OUT027,2965.7668
NCL05,OUT045,679.95996
FDL32,OUT018,1645.8776
FDA28,OUT049,2086.6765
FDY36,OUT018,970.3748
FDP32,OUT018,1743.283
FDL50,OUT046,2017.8344
DRC24,OUT049,2395.3567
NCS18,OUT017,1628.1559
FDD16,OUT017,1198.4982
NCV18,OUT013,1391.8136
FDX07,OUT046,3038.616
NCZ05,OUT027,2588.1582
NCI31,OUT013,600.75104
FDK14,OUT049,1309.9403
NCR06,OUT045,693.79895
NCF54,OUT049,2807.0024
DRG23,OUT010,409.73123
